cpd_id,is_Rgroup,gnn,dgp_original,dgp_retrained,eq_structurebased,eq_detail
cpd00750,False,1,0,1,1,covered
cpd00751,False,1,0,1,1,covered
cpd00752,False,1,0,1,1,covered
cpd00753,True,1,0,0,,
cpd00754,False,1,0,1,1,covered
cpd00755,False,1,0,1,1,covered
cpd00756,False,1,1,1,0,found_notEst
cpd00757,False,1,1,1,0,found_notEst
cpd00758,False,1,1,1,1,covered
cpd00759,False,1,1,1,1,covered
cpd00760,False,1,0,1,1,covered
cpd00761,False,1,0,1,0,found_notEst
cpd00762,False,1,1,1,1,covered
cpd00763,False,1,0,1,1,covered
cpd00764,False,1,0,1,1,covered
cpd00765,False,1,0,1,1,covered
cpd00767,False,1,1,1,1,covered
cpd00768,False,1,1,1,1,covered
cpd00769,False,1,1,1,1,covered
cpd00770,False,1,1,1,1,covered
cpd00771,False,1,1,1,1,covered
cpd00772,False,1,1,1,1,covered
cpd00773,False,1,0,1,1,covered
cpd00774,False,1,0,1,0,found_notEst
cpd00775,False,1,0,1,1,covered
cpd00776,False,1,1,1,1,covered
cpd00777,False,1,0,1,1,covered
cpd00778,False,1,0,0,1,covered
cpd00779,False,1,0,1,1,covered
cpd00780,False,1,0,1,1,covered
cpd00781,False,1,1,1,1,covered
cpd00782,False,1,0,1,1,covered
cpd00783,True,1,0,0,,
cpd00784,False,1,0,1,0,notfound
cpd00785,False,1,0,1,0,found_notEst
cpd00786,False,1,1,1,1,covered
cpd00787,False,1,0,1,0,found_notEst
cpd00788,False,1,1,1,1,covered
cpd00789,False,1,0,1,0,found_notEst
cpd00790,False,1,1,1,1,covered
cpd00791,False,1,0,1,0,found_notEst
cpd00792,False,1,0,1,0,notfound
cpd00793,False,1,0,1,0,found_notEst
cpd00794,False,1,0,1,1,covered
cpd00795,False,1,1,1,1,covered
cpd00796,False,1,1,1,1,covered
cpd00797,False,1,1,1,1,covered
cpd00798,False,1,0,1,0,found_notEst
cpd00799,False,1,0,1,0,found_notEst
cpd00800,False,1,0,1,1,covered
cpd00801,False,1,0,1,1,covered
cpd00802,False,1,0,1,1,covered
cpd00803,False,1,0,1,0,notfound
cpd00805,False,1,0,1,1,covered
cpd00806,False,1,1,1,1,covered
cpd00807,False,1,0,1,1,covered
cpd00808,False,1,1,1,1,covered
cpd00809,False,1,1,1,1,covered
cpd00810,False,1,0,1,1,covered
cpd00811,False,1,0,1,1,covered
cpd00812,False,1,1,1,1,covered
cpd00813,False,1,0,1,1,covered
cpd00814,False,1,1,1,1,covered
cpd00815,False,1,1,1,1,covered
cpd00816,False,1,0,1,1,covered
cpd00817,False,1,1,1,1,covered
cpd00818,False,1,0,1,1,covered
cpd00819,False,1,0,1,1,covered
cpd00820,False,1,0,1,1,covered
cpd00821,True,1,0,0,,
cpd00822,False,1,1,1,1,covered
cpd00823,False,1,0,1,1,covered
cpd00824,False,1,1,1,1,covered
cpd00825,False,1,0,1,1,covered
cpd00826,False,1,0,1,1,covered
cpd00827,False,1,0,1,0,found_notEst
cpd00828,False,1,0,1,1,covered
cpd00829,False,1,1,1,1,covered
cpd00830,False,1,1,1,1,covered
cpd00831,False,1,1,1,1,covered
cpd00832,False,1,0,1,1,covered
cpd00833,False,1,1,1,1,covered
cpd00834,False,1,1,1,1,covered
cpd00836,False,1,1,1,1,covered
cpd00837,False,1,0,1,0,found_notEst
cpd00838,False,1,0,1,1,covered
cpd00839,True,1,0,0,,
cpd00840,False,1,1,1,1,covered
cpd00841,False,1,1,1,1,covered
cpd00842,False,1,0,1,1,covered
cpd00843,False,1,1,1,1,covered
cpd00844,False,1,0,1,1,covered
cpd00845,False,1,1,1,0,found_notEst
cpd00847,False,1,0,1,1,covered
cpd00848,False,1,0,1,1,covered
cpd00850,False,1,0,0,0,found_notEst
cpd00851,False,1,0,1,1,covered
cpd00852,False,1,0,1,1,covered
cpd00853,False,1,1,1,1,covered
cpd00854,False,1,0,1,1,covered
cpd00855,False,1,0,1,0,found_notEst
cpd00856,False,1,1,1,1,covered
cpd00857,False,1,0,1,0,found_notEst
cpd00858,False,1,1,1,1,covered
cpd00859,False,1,0,1,0,notfound
cpd00860,False,1,0,1,0,notfound
cpd00861,False,1,0,1,1,covered
cpd00862,False,1,0,1,1,covered
cpd00863,False,1,0,1,1,covered
cpd00864,False,1,0,1,1,covered
cpd00865,False,1,0,1,1,covered
cpd00866,False,1,0,1,0,found_notEst
cpd00867,False,1,0,1,1,covered
cpd00868,False,1,0,1,1,covered
cpd00869,False,1,1,1,1,covered
cpd00870,False,1,1,1,0,found_notEst
cpd00871,False,1,1,1,1,covered
cpd00872,False,1,0,1,0,found_notEst
cpd00873,False,1,0,1,1,covered
cpd00874,False,1,1,1,1,covered
cpd00875,False,1,1,1,1,covered
cpd00876,False,1,1,1,1,covered
cpd00877,False,1,0,1,0,found_notEst
cpd00878,True,1,0,0,,
cpd00879,False,1,1,1,1,covered
cpd00880,False,1,0,1,1,covered
cpd00881,False,1,0,1,1,covered
cpd00882,False,1,0,1,1,covered
cpd00883,True,1,0,0,,
cpd00884,False,1,0,1,1,covered
cpd00885,False,1,0,1,1,covered
cpd00886,False,1,1,1,1,covered
cpd00887,False,1,0,1,1,covered
cpd00888,False,1,1,1,1,covered
cpd00889,True,1,0,0,,
cpd00890,False,1,0,1,1,covered
cpd00891,False,1,0,1,1,covered
cpd00892,False,1,0,1,1,covered
cpd00893,False,1,0,1,1,covered
cpd00894,False,1,1,1,1,covered
cpd00895,False,1,0,0,0,found_notEst
cpd00896,False,1,1,1,1,covered
cpd00897,False,1,0,1,1,covered
cpd00898,False,1,0,1,1,covered
cpd00899,False,1,0,1,1,covered
cpd00900,False,1,0,1,0,found_notEst
cpd00901,False,1,0,1,0,notfound
cpd00902,False,1,0,1,0,found_notEst
cpd00903,False,1,0,1,1,covered
cpd00904,False,1,0,1,0,found_notEst
cpd00905,False,1,0,1,0,found_notEst
cpd00906,False,1,1,1,1,covered
cpd00908,False,1,1,1,0,found_notEst
cpd00909,False,1,0,1,1,covered
cpd00910,False,1,0,1,1,covered
cpd00911,False,1,0,1,1,covered
cpd00912,False,1,0,1,1,covered
cpd00913,True,1,0,0,,
cpd00914,False,1,0,1,1,covered
cpd00915,False,1,0,1,1,covered
cpd00916,False,1,0,1,1,covered
cpd00917,False,1,0,1,1,covered
cpd00918,False,1,1,1,1,covered
cpd00919,False,1,1,1,1,covered
cpd00920,False,1,0,1,1,covered
cpd00921,False,1,1,1,1,covered
cpd00922,False,1,0,1,1,covered
cpd00923,False,1,1,1,0,found_notEst
cpd00924,False,1,0,1,1,covered
cpd00925,False,1,0,1,0,found_notEst
cpd00926,False,1,0,1,1,covered
cpd00927,False,1,0,1,0,found_notEst
cpd00929,False,1,0,1,1,covered
cpd00930,False,1,0,1,1,covered
cpd00931,False,1,0,0,0,notfound
cpd00932,False,1,0,1,1,covered
cpd00933,False,1,0,1,1,covered
cpd00934,False,1,0,1,1,covered
cpd00935,False,1,0,1,1,covered
cpd00936,False,1,0,0,0,found_notEst
cpd00937,False,1,0,0,1,covered
cpd00938,False,1,0,1,1,covered
cpd00939,False,1,0,1,1,covered
cpd00940,False,1,0,1,1,covered
cpd00941,True,1,0,0,,
cpd00942,False,1,0,1,1,covered
cpd00943,False,1,0,1,1,covered
cpd00944,False,1,0,1,0,found_notEst
cpd00945,False,1,1,1,1,covered
cpd00946,False,1,0,1,1,covered
cpd00947,True,1,0,0,,
cpd00948,False,1,0,1,1,covered
cpd00949,False,1,0,1,0,found_notEst
cpd00950,False,1,0,1,1,covered
cpd00951,False,1,0,1,1,covered
cpd00952,False,1,0,1,1,covered
cpd00953,False,1,0,1,1,covered
cpd00954,False,1,0,0,0,found_notEst
cpd00955,False,1,0,1,0,found_notEst
cpd00956,False,1,0,1,1,covered
cpd00957,False,1,0,0,0,found_notEst
cpd00958,False,1,0,1,1,covered
cpd00959,True,1,0,0,,
cpd00960,False,1,0,0,0,found_notEst
cpd00961,False,1,0,1,0,found_notEst
cpd00962,False,1,0,1,0,found_notEst
cpd00963,False,1,0,1,0,found_notEst
cpd00964,False,1,0,1,0,found_notEst
cpd00965,False,1,1,1,0,found_notEst
cpd00966,False,1,1,1,0,found_notEst
cpd00970,True,1,0,0,,
cpd00971,False,1,1,1,0,found_notEst
cpd00972,False,1,0,0,1,covered
cpd00973,False,1,0,1,1,covered
cpd00975,True,1,0,0,,
cpd00976,False,1,0,1,1,covered
cpd00977,False,1,0,0,1,covered
cpd00978,False,1,0,1,1,covered
cpd00979,False,1,0,0,1,covered
cpd00980,False,1,0,0,1,covered
cpd00981,False,1,0,1,0,notfound
cpd00982,False,1,0,1,0,notfound
cpd00985,False,1,1,1,0,found_notEst
cpd00986,False,1,0,0,1,covered
cpd00987,True,1,0,0,,
cpd00988,False,1,0,1,1,covered
cpd00989,False,1,0,1,1,covered
cpd00990,False,1,0,0,0,found_notEst
cpd00991,False,1,0,1,1,covered
cpd00992,False,1,1,1,1,covered
cpd00994,False,1,1,1,0,found_notEst
cpd00995,False,1,1,1,1,covered
cpd00996,False,1,1,1,1,covered
cpd00997,False,1,0,1,0,found_notEst
cpd00998,False,1,1,1,1,covered
cpd00999,False,1,1,1,1,covered
cpd01000,False,1,1,1,1,covered
cpd01002,False,1,1,1,0,found_notEst
cpd01003,False,1,1,1,1,covered
cpd01004,False,1,0,1,1,covered
cpd01005,False,1,1,1,1,covered
cpd01006,False,1,0,1,1,covered
cpd01007,False,1,1,1,1,covered
cpd01008,False,1,0,1,1,covered
cpd01009,False,1,1,1,0,found_notEst
cpd01010,False,1,0,1,0,found_notEst
cpd01011,False,1,1,1,1,covered
cpd01012,False,1,1,1,0,found_notEst
cpd01013,False,1,1,1,0,found_notEst
cpd01014,False,1,0,1,0,found_notEst
cpd01016,False,1,0,0,0,found_notEst
cpd01017,False,1,0,1,1,covered
cpd01018,False,1,1,1,1,covered
cpd01019,False,1,0,1,0,found_notEst
cpd01020,False,1,0,1,1,covered
cpd01021,False,1,1,1,1,covered
cpd01022,False,1,1,1,1,covered
cpd01023,False,1,0,1,0,found_notEst
cpd01024,False,1,1,1,1,covered
cpd01025,False,1,0,1,1,covered
cpd01026,False,1,0,1,0,notfound
cpd01027,False,1,1,1,1,covered
cpd01028,False,1,0,1,1,covered
cpd01029,False,1,0,1,0,found_notEst
cpd01030,False,1,0,1,1,covered
cpd01031,False,1,1,1,1,covered
cpd01032,False,1,0,1,1,covered
cpd01033,False,1,0,1,1,covered
cpd01034,False,1,0,1,1,covered
cpd01035,False,1,0,1,1,covered
cpd01036,False,1,0,1,0,found_notEst
cpd01037,False,1,0,1,1,covered
cpd01038,False,1,0,0,0,found_notEst
cpd01040,False,1,1,1,1,covered
cpd01041,False,1,0,1,1,covered
cpd01042,False,1,0,1,1,covered
cpd01043,False,1,0,1,0,found_notEst
cpd01044,False,1,1,1,1,covered
cpd01045,False,1,0,1,1,covered
cpd01046,False,1,1,1,1,covered
cpd01048,False,1,0,1,0,found_notEst
cpd01049,False,1,0,1,0,found_notEst
cpd01051,False,1,1,1,1,covered
cpd01052,False,1,0,1,1,covered
cpd01053,False,1,0,1,0,notfound
cpd01054,False,1,0,1,0,notfound
cpd01055,False,1,0,1,1,covered
cpd01056,False,1,0,1,1,covered
cpd01057,False,1,1,1,1,covered
cpd01059,False,1,0,1,1,covered
cpd01060,False,1,0,1,0,found_notEst
cpd01061,False,1,1,1,1,covered
cpd01062,False,1,1,1,1,covered
cpd01063,False,1,0,1,1,covered
cpd01064,False,1,0,1,1,covered
cpd01065,False,1,0,1,1,covered
cpd01066,False,1,1,1,1,covered
cpd01067,False,1,0,1,1,covered
cpd01068,False,1,0,1,1,covered
cpd01069,False,1,0,1,0,found_notEst
cpd01070,False,1,0,1,1,covered
cpd01071,False,1,0,1,0,found_notEst
cpd01072,False,1,0,1,0,found_notEst
cpd01073,False,1,0,1,1,covered
cpd01074,False,1,0,1,1,covered
cpd01075,False,1,1,1,0,found_notEst
cpd01076,False,1,0,1,0,notfound
cpd01077,False,1,0,1,0,found_notEst
cpd01078,False,1,1,1,0,found_notEst
cpd01079,False,1,1,1,0,found_notEst
cpd01080,False,1,1,1,1,covered
cpd01081,False,1,0,0,0,found_notEst
cpd01082,False,1,0,1,1,covered
cpd01084,False,1,1,1,0,found_notEst
cpd01085,False,1,0,0,0,found_notEst
cpd01086,False,1,0,1,0,found_notEst
cpd01087,False,1,0,1,1,covered
cpd01088,False,1,1,1,1,covered
cpd01089,False,1,0,1,0,found_notEst
cpd01090,False,1,1,1,0,notfound
cpd01091,False,1,0,1,1,covered
cpd01092,False,1,0,1,1,covered
cpd01093,False,1,1,1,1,covered
cpd01094,False,1,0,1,0,found_notEst
cpd01095,False,1,1,1,0,found_notEst
cpd01096,False,1,0,1,0,found_notEst
cpd01097,False,1,0,1,0,found_notEst
cpd01098,False,1,0,1,0,found_notEst
cpd01099,False,1,0,1,0,found_notEst
cpd01100,False,1,0,1,0,found_notEst
cpd01101,False,1,1,1,1,covered
cpd01102,False,1,0,1,1,covered
cpd01103,False,1,1,1,0,notfound
cpd01104,False,1,0,1,0,found_notEst
cpd01105,False,1,1,1,1,covered
cpd01106,False,1,1,1,1,covered
cpd01107,False,1,1,1,1,covered
cpd01108,False,1,0,1,1,covered
cpd01109,False,1,0,1,1,covered
cpd01110,False,1,0,1,0,found_notEst
cpd01111,False,1,0,1,0,found_notEst
cpd01112,False,1,1,1,1,covered
cpd01113,False,1,1,1,1,covered
cpd01114,False,1,0,1,1,covered
cpd01115,False,1,0,1,1,covered
cpd01116,False,1,0,1,1,covered
cpd01117,False,1,0,1,1,covered
cpd01118,False,1,1,1,1,covered
cpd01119,False,1,0,1,0,notfound
cpd01120,False,1,0,0,0,found_notEst
cpd01121,False,1,0,1,0,notfound
cpd01122,False,1,1,1,1,covered
cpd01123,False,1,0,1,1,covered
cpd01124,False,1,0,1,1,covered
cpd01125,True,1,0,0,,
cpd01126,False,1,1,1,1,covered
cpd01128,False,1,0,1,1,covered
cpd01129,False,1,0,1,1,covered
cpd01130,False,1,1,1,1,covered
cpd01131,False,1,0,1,0,found_notEst
cpd01132,False,1,0,1,1,covered
cpd01133,False,1,0,1,1,covered
cpd01134,False,1,1,1,0,found_notEst
cpd01135,False,1,0,1,1,covered
cpd01136,False,1,0,1,0,found_notEst
cpd01137,False,1,0,1,1,covered
cpd01138,False,1,1,1,1,covered
cpd01139,False,1,0,1,0,found_notEst
cpd01140,False,1,0,1,1,covered
cpd01141,False,1,0,1,1,covered
cpd01142,False,1,0,1,1,covered
cpd01143,False,1,0,1,0,found_notEst
cpd01144,False,1,0,1,1,covered
cpd01145,False,1,0,1,0,found_notEst
cpd01146,False,1,0,1,0,found_notEst
cpd01147,False,1,1,1,1,covered
cpd01148,False,1,0,1,1,covered
cpd01149,False,1,0,1,1,covered
cpd01150,False,1,1,1,1,covered
cpd01151,False,1,0,1,1,covered
cpd01152,False,1,1,1,1,covered
cpd01154,False,1,0,1,1,covered
cpd01155,False,1,1,1,1,covered
cpd01156,False,1,0,0,0,found_notEst
cpd01157,False,1,0,1,1,covered
cpd01158,False,1,0,1,1,covered
cpd01159,False,1,0,1,1,covered
cpd01160,False,1,1,1,1,covered
cpd01161,False,1,1,1,1,covered
cpd01162,False,1,1,1,1,covered
cpd01163,False,1,1,1,1,covered
cpd01164,False,1,0,1,1,covered
cpd01165,False,1,0,1,0,found_notEst
cpd01166,False,1,0,1,1,covered
cpd01167,False,1,0,1,1,covered
cpd01168,False,1,1,1,0,found_notEst
cpd01169,False,1,0,1,0,found_notEst
cpd01170,False,1,0,0,0,found_notEst
cpd01171,False,1,1,1,1,covered
cpd01172,False,1,0,1,0,found_notEst
cpd01173,False,1,0,1,1,covered
cpd01174,False,1,0,1,0,found_notEst
cpd01175,False,1,0,1,0,found_notEst
cpd01176,False,1,0,1,1,covered
cpd01177,False,1,0,1,1,covered
cpd01178,False,1,0,1,1,covered
cpd01179,False,1,1,1,1,covered
cpd01181,False,1,0,1,1,covered
cpd01182,False,1,0,1,1,covered
cpd01183,False,1,0,1,1,covered
cpd01184,False,1,0,1,1,covered
cpd01185,False,1,1,1,1,covered
cpd01186,False,1,1,1,1,covered
cpd01187,False,1,1,1,1,covered
cpd01188,False,1,0,1,0,found_notEst
cpd01189,False,1,0,1,1,covered
cpd01190,False,1,1,1,0,found_notEst
cpd01191,False,1,0,1,1,covered
cpd01192,False,1,0,1,1,covered
cpd01193,False,1,0,1,0,found_notEst
cpd01194,False,1,1,1,1,covered
cpd01196,False,1,0,1,0,found_notEst
cpd01197,False,1,0,1,1,covered
cpd01198,False,1,0,1,1,covered
cpd01199,False,1,1,1,1,covered
cpd01200,False,1,0,1,1,covered
cpd01201,False,1,0,1,1,covered
cpd01202,False,1,0,1,1,covered
cpd01203,False,1,0,1,1,covered
cpd01204,False,1,1,1,1,covered
cpd01205,False,1,0,0,1,covered
cpd01206,False,1,0,1,1,covered
cpd01207,False,1,0,0,0,found_notEst
cpd01208,False,1,0,1,1,covered
cpd01209,False,1,0,1,0,found_notEst
cpd01210,False,1,0,1,0,found_notEst
cpd01211,False,1,1,0,0,notfound
cpd01212,False,1,0,0,0,found_notEst
cpd01213,False,1,1,1,0,notfound
cpd01214,False,1,0,1,1,covered
cpd01215,False,1,0,0,1,covered
cpd01216,False,1,0,0,0,found_notEst
cpd01217,False,1,0,0,1,covered
cpd01218,False,1,0,1,0,found_notEst
cpd01220,False,1,0,1,1,covered
cpd01222,False,1,0,1,1,covered
cpd01223,False,1,1,1,1,covered
cpd01224,False,1,0,1,1,covered
cpd01225,False,1,0,1,1,covered
cpd01226,True,1,0,0,,
cpd01227,False,1,0,1,0,found_notEst
cpd01228,False,1,0,1,0,found_notEst
cpd01229,False,1,1,1,0,found_notEst
cpd01230,False,1,0,1,0,found_notEst
cpd01231,False,1,0,1,0,found_notEst
cpd01233,False,1,0,1,1,covered
cpd01234,False,1,0,1,0,found_notEst
cpd01235,False,1,0,1,0,found_notEst
cpd01236,True,1,0,0,,
cpd01237,False,1,0,1,0,found_notEst
cpd01238,False,1,0,1,0,found_notEst
cpd01239,False,1,1,1,1,covered
cpd01240,True,1,0,0,,
cpd01241,False,1,1,1,1,covered
cpd01242,False,1,0,1,1,covered
cpd01243,False,1,0,1,0,found_notEst
cpd01244,False,1,0,1,1,covered
cpd01245,False,1,0,1,0,found_notEst
cpd01248,True,1,0,0,,
cpd01249,False,1,0,1,1,covered
cpd01250,False,1,1,1,1,covered
cpd01251,False,1,1,1,1,covered
cpd01252,False,1,0,1,0,found_notEst
cpd01253,False,1,0,1,1,covered
cpd01255,False,1,0,1,1,covered
cpd01256,False,1,0,1,1,covered
cpd01257,False,1,0,1,1,covered
cpd01258,False,1,1,1,1,covered
cpd01259,False,1,0,1,1,covered
cpd01260,False,1,0,1,1,covered
cpd01261,False,1,0,1,1,covered
cpd01262,False,1,0,1,1,covered
cpd01263,False,1,1,1,0,found_notEst
cpd01264,False,1,1,1,1,covered
cpd01265,False,1,0,1,1,covered
cpd01266,False,1,0,1,0,found_notEst
cpd01267,False,1,1,1,1,covered
cpd01268,False,1,0,1,0,found_notEst
cpd01269,False,1,1,1,1,covered
cpd01270,False,1,0,1,0,notfound
cpd01271,False,1,0,0,0,found_notEst
cpd01272,False,1,0,1,0,found_notEst
cpd01273,False,1,0,1,1,covered
cpd01274,False,1,0,1,0,found_notEst
cpd01275,False,1,0,1,1,covered
cpd01276,False,1,0,0,1,covered
cpd01277,False,1,0,1,1,covered
cpd01278,False,1,0,1,0,notfound
cpd01279,False,1,1,1,0,found_notEst
cpd01280,False,1,0,1,1,covered
cpd01281,False,1,1,1,0,found_notEst
cpd01282,False,1,0,1,0,found_notEst
cpd01283,False,1,0,1,0,found_notEst
cpd01284,False,1,0,1,0,found_notEst
cpd01285,False,1,0,1,0,found_notEst
cpd01286,False,1,0,1,1,covered
cpd01287,False,1,0,1,0,notfound
cpd01288,False,1,1,1,0,found_notEst
cpd01289,False,1,0,1,1,covered
cpd01290,False,1,1,1,1,covered
cpd01291,False,1,0,1,0,found_notEst
cpd01292,False,1,0,1,1,covered
cpd01293,False,1,0,1,1,covered
cpd01294,False,1,0,1,1,covered
cpd01295,False,1,0,1,0,found_notEst
cpd01296,False,1,0,1,1,covered
cpd01297,True,1,0,0,,
cpd01298,False,1,1,1,1,covered
cpd01299,True,1,0,0,,
cpd01300,False,1,0,1,1,covered
cpd01301,False,1,0,1,0,found_notEst
cpd01302,False,1,0,1,0,found_notEst
cpd01303,False,1,0,1,0,notfound
cpd01304,False,1,0,1,0,found_notEst
cpd01305,True,1,0,0,,
cpd01306,False,1,0,1,0,found_notEst
cpd01307,False,1,1,1,1,covered
cpd01308,False,1,1,1,1,covered
cpd01309,False,1,0,1,1,covered
cpd01310,False,1,0,1,1,covered
cpd01311,False,1,0,1,1,covered
cpd01313,False,1,0,1,0,found_notEst
cpd01314,False,1,0,1,0,notfound
cpd01315,True,1,0,0,,
cpd01316,False,1,0,1,1,covered
cpd01317,False,1,0,1,1,covered
cpd01318,False,1,0,1,0,found_notEst
cpd01319,False,1,1,1,1,covered
cpd01320,False,1,0,1,0,found_notEst
cpd01321,False,1,0,1,1,covered
cpd01322,False,1,0,1,1,covered
cpd01323,True,1,0,0,,
cpd01324,False,1,0,1,1,covered
cpd01325,False,1,1,1,1,covered
cpd01327,False,1,1,1,1,covered
cpd01328,False,1,1,1,1,covered
cpd01329,False,1,0,1,1,covered
cpd01330,False,1,0,1,0,found_notEst
cpd01331,False,1,0,1,0,notfound
cpd01332,False,1,0,0,0,found_notEst
cpd01333,False,1,0,1,1,covered
cpd01334,False,1,0,1,0,found_notEst
cpd01335,False,1,0,1,1,covered
cpd01336,False,1,0,1,0,found_notEst
cpd01337,False,1,0,1,0,found_notEst
cpd01338,False,1,1,1,1,covered
cpd01339,False,1,1,1,1,covered
cpd01340,False,1,0,1,1,covered
cpd01341,False,1,0,1,1,covered
cpd01342,False,1,0,1,0,found_notEst
cpd01343,False,1,0,1,1,covered
cpd01344,False,1,0,1,1,covered
cpd01345,False,1,1,1,0,found_notEst
cpd01346,False,1,1,1,0,found_notEst
cpd01347,False,1,1,1,1,covered
cpd01348,False,1,0,1,1,covered
cpd01349,False,1,0,1,0,found_notEst
cpd01350,False,1,0,1,0,found_notEst
cpd01351,False,1,0,1,1,covered
cpd01352,False,1,1,1,1,covered
cpd01354,False,1,0,1,1,covered
cpd01356,False,1,0,1,0,notfound
cpd01357,False,1,0,1,1,covered
cpd01358,False,1,0,1,1,covered
cpd01359,False,1,0,1,0,found_notEst
cpd01360,False,1,0,1,1,covered
cpd01361,False,1,0,1,0,found_notEst
cpd01362,False,1,1,1,1,covered
cpd01363,False,1,0,1,1,covered
cpd01365,False,1,0,1,1,covered
cpd01366,False,1,1,1,0,found_notEst
cpd01367,False,1,1,1,0,found_notEst
cpd01368,False,1,1,1,0,notfound
cpd01369,False,1,1,1,1,covered
cpd01370,False,1,0,1,0,found_notEst
cpd01371,False,1,0,1,0,notfound
cpd01372,False,1,0,1,0,notfound
cpd01373,False,1,0,1,0,notfound
cpd01374,False,1,1,1,1,covered
cpd01375,False,1,0,1,1,covered
cpd01376,False,1,0,1,1,covered
cpd01378,False,1,0,1,1,covered
cpd01379,False,1,0,1,0,notfound
cpd01381,False,1,0,1,1,covered
cpd01383,False,1,1,1,1,covered
cpd01384,False,1,0,1,1,covered
cpd01385,False,1,0,1,0,found_notEst
cpd01386,False,1,0,1,1,covered
cpd01387,False,1,0,1,1,covered
cpd01388,False,1,0,1,1,covered
cpd01389,False,1,0,1,0,found_notEst
cpd01390,False,1,0,1,0,found_notEst
cpd01391,False,1,1,1,1,covered
cpd01392,False,1,0,1,1,covered
cpd01393,False,1,0,1,1,covered
cpd01394,False,1,0,1,1,covered
cpd01395,False,1,1,1,1,covered
cpd01396,False,1,0,1,0,found_notEst
cpd01397,False,1,0,1,1,covered
cpd01398,False,1,0,1,1,covered
cpd01399,False,1,0,1,1,covered
cpd01400,False,1,0,1,1,covered
cpd01401,False,1,0,1,1,covered
cpd01402,False,1,0,1,1,covered
cpd01403,False,1,1,1,1,covered
cpd01404,False,1,0,1,0,found_notEst
cpd01405,False,1,0,1,0,notfound
cpd01406,False,1,0,0,0,found_notEst
cpd01407,False,1,1,1,1,covered
cpd01408,False,1,1,1,0,found_notEst
cpd01409,False,1,0,1,0,found_notEst
cpd01410,False,1,0,1,0,found_notEst
cpd01411,False,1,0,1,1,covered
cpd01412,False,1,0,1,1,covered
cpd01413,False,1,0,1,1,covered
cpd01414,False,1,1,1,0,found_notEst
cpd01415,False,1,1,1,1,covered
cpd01416,False,1,0,1,0,found_notEst
cpd01417,False,1,0,1,0,found_notEst
cpd01418,False,1,0,1,1,covered
cpd01419,False,1,1,1,1,covered
cpd01420,False,1,0,1,1,covered
cpd01421,False,1,0,1,1,covered
cpd01422,False,1,0,1,1,covered
cpd01423,False,1,0,1,1,covered
cpd01424,False,1,0,1,1,covered
cpd01425,False,1,0,1,1,covered
cpd01426,False,1,0,0,1,covered
cpd01427,False,1,0,1,1,covered
cpd01429,False,1,1,1,0,found_notEst
cpd01430,False,1,0,1,1,covered
cpd01431,True,1,0,0,,
cpd01432,False,1,1,1,1,covered
cpd01433,False,1,1,1,0,found_notEst
cpd01434,False,1,0,1,1,covered
cpd01435,False,1,1,1,1,covered
cpd01436,False,1,1,1,1,covered
cpd01437,False,1,0,1,1,covered
cpd01438,False,1,0,1,0,found_notEst
cpd01440,False,1,1,1,1,covered
cpd01441,False,1,0,1,1,covered
cpd01442,False,1,1,1,1,covered
cpd01443,False,1,1,1,0,notfound
