cpd	charge	triage	groups	n_anionic_sites
cpd40870	-2	NEED_EXPLICIT	phosphate	2
cpd40872	-2	NEED_EXPLICIT	phosphate	2
cpd40873	-2	NEED_EXPLICIT	phosphate	2
cpd40874	-2	NEED_EXPLICIT	phosphate	2
cpd40875	-2	NEED_EXPLICIT	phosphate	2
cpd40876	0	IMPLICIT_OK		0
cpd40877	0	IMPLICIT_OK		0
cpd40878	-2	NEED_EXPLICIT	phosphate	2
cpd40879	-2	NEED_EXPLICIT	phosphate	2
cpd40880	-2	NEED_EXPLICIT	phosphate	2
cpd40881	0	IMPLICIT_OK		0
cpd40882	-2	NEED_EXPLICIT	phosphate	2
cpd40883	-2	NEED_EXPLICIT	phosphate	2
cpd40884	-2	NEED_EXPLICIT	phosphate	2
cpd40885	-4	NEED_EXPLICIT	phosphate	4
cpd40886	-4	NEED_EXPLICIT	phosphate	4
cpd40887	-4	NEED_EXPLICIT	phosphate	4
cpd40888	-4	NEED_EXPLICIT	phosphate	4
cpd40889	-4	NEED_EXPLICIT	phosphate	4
cpd40890	-4	NEED_EXPLICIT	phosphate	4
cpd40891	-2	NEED_EXPLICIT	phosphate	2
cpd40893	-2	NEED_EXPLICIT	phosphate	2
cpd40894	0	IMPLICIT_OK		0
cpd40895	0	IMPLICIT_OK		0
cpd40896	0	IMPLICIT_OK		0
cpd40897	0	IMPLICIT_OK		0
cpd40898	0	IMPLICIT_OK		0
cpd40899	0	IMPLICIT_OK		0
cpd40900	0	IMPLICIT_OK		0
cpd40901	0	IMPLICIT_OK		0
cpd40902	0	IMPLICIT_OK		0
cpd40903	0	IMPLICIT_OK		0
cpd40904	0	IMPLICIT_OK		0
cpd40905	0	IMPLICIT_OK		0
cpd40906	0	IMPLICIT_OK		0
cpd40907	0	IMPLICIT_OK		0
cpd40908	0	IMPLICIT_OK		0
cpd40909	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40910	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40911	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40912	-2	NEED_EXPLICIT	phosphate	2
cpd40913	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40914	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40915	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40916	-1	NEED_EXPLICIT	carboxylate	1
cpd40917	-1	NEED_EXPLICIT	carboxylate	1
cpd40918	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd40919	0	IMPLICIT_OK		0
cpd40920	1	BORDERLINE	ammonium	0
cpd40921	-1	NEED_EXPLICIT	phosphate;ammonium	2
cpd40922	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd40923	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd40924	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40925	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40926	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40927	-2	NEED_EXPLICIT	enolate;phenolate	2
cpd40928	-6	NEED_EXPLICIT	carboxylate	7
cpd40929	-4	NEED_EXPLICIT	carboxylate	5
cpd40932	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40934	-1	NEED_EXPLICIT	carboxylate	1
cpd40935	-1	NEED_EXPLICIT	carboxylate	1
cpd40937	-1	NEED_EXPLICIT	carboxylate	1
cpd40938	-1	NEED_EXPLICIT	carboxylate	1
cpd40939	0	IMPLICIT_OK		0
cpd40943	-1	NEED_EXPLICIT	carboxylate	1
cpd40944	0	IMPLICIT_OK		0
cpd40946	0	IMPLICIT_OK		0
cpd40947	0	IMPLICIT_OK		0
cpd40948	0	IMPLICIT_OK		0
cpd40949	0	IMPLICIT_OK		0
cpd40950	0	IMPLICIT_OK		0
cpd40951	-1	NEED_EXPLICIT	carboxylate	1
cpd40952	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40953	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40954	-1	NEED_EXPLICIT	carboxylate	1
cpd40955	-1	NEED_EXPLICIT	carboxylate	1
cpd40956	-1	NEED_EXPLICIT	carboxylate	1
cpd40957	-1	NEED_EXPLICIT	carboxylate	1
cpd40958	-1	NEED_EXPLICIT	carboxylate	1
cpd40959	-1	NEED_EXPLICIT	carboxylate	1
cpd40961	-1	NEED_EXPLICIT	phosphate	1
cpd40962	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40963	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40964	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40965	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40966	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40967	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40968	0	IMPLICIT_OK		0
cpd40969	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd40970	-2	NEED_EXPLICIT	phosphate	2
cpd40971	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40972	-2	NEED_EXPLICIT	phosphate	2
cpd40973	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40974	-2	NEED_EXPLICIT	phosphate	2
cpd40975	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40976	-2	NEED_EXPLICIT	phosphate	2
cpd40977	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40978	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40979	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd40980	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40981	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd40982	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd40983	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40984	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40985	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd40986	0	IMPLICIT_OK		0
cpd40989	-1	NEED_EXPLICIT	carboxylate	1
cpd40990	-5	NEED_EXPLICIT	phosphate	5
cpd40991	-1	NEED_EXPLICIT	carboxylate	1
cpd40992	-1	NEED_EXPLICIT	carboxylate	1
cpd40993	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40994	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd40995	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd40996	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd40997	-1	BORDERLINE	phenolate	1
cpd40999	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41000	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41001	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd41002	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd41003	1	BORDERLINE	ammonium	0
cpd41004	-2	NEED_EXPLICIT	phosphate	2
cpd41005	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41006	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41007	0	IMPLICIT_OK		0
cpd41008	0	IMPLICIT_OK		0
cpd41009	-2	NEED_EXPLICIT	phosphate	2
cpd41012	-1	NEED_EXPLICIT	carboxylate	1
cpd41015	0	IMPLICIT_OK		0
cpd41016	-1	NEED_EXPLICIT	carboxylate	1
cpd41017	0	IMPLICIT_OK		0
cpd41047	0	IMPLICIT_OK		0
cpd41048	0	IMPLICIT_OK		0
cpd41049	0	IMPLICIT_OK		0
cpd41052	0	IMPLICIT_OK		0
cpd41053	0	IMPLICIT_OK		0
cpd41054	-1	NEED_EXPLICIT	carboxylate	1
cpd41057	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41058	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41060	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41062	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41064	0	IMPLICIT_OK		0
cpd41065	-4	NEED_EXPLICIT	phosphate	4
cpd41066	-4	NEED_EXPLICIT	phosphate	4
cpd41067	-4	NEED_EXPLICIT	phosphate	4
cpd41068	-4	NEED_EXPLICIT	phosphate	4
cpd41070	-1	NEED_EXPLICIT	phosphate	1
cpd41071	-1	NEED_EXPLICIT	phosphate	1
cpd41072	-2	NEED_EXPLICIT	phosphate	2
cpd41075	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41076	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41077	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41085	-1	NEED_EXPLICIT	carboxylate	1
cpd41087	-3	NEED_EXPLICIT	phosphate	3
cpd41088	-3	NEED_EXPLICIT	phosphate	3
cpd41091	-3	NEED_EXPLICIT	phosphate	3
cpd41098	-5	NEED_EXPLICIT	phosphate	5
cpd41099	-3	NEED_EXPLICIT	phosphate	3
cpd41101	0	IMPLICIT_OK		0
cpd41102	-1	NEED_EXPLICIT	carboxylate	1
cpd41103	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd41104	-1	NEED_EXPLICIT	carboxylate	1
cpd41110	0	IMPLICIT_OK		0
cpd41112	0	IMPLICIT_OK		0
cpd41113	0	IMPLICIT_OK		0
cpd41114	-3	NEED_EXPLICIT	phosphate	3
cpd41115	-1	NEED_EXPLICIT	phosphate	1
cpd41123	0	IMPLICIT_OK		0
cpd41124	0	IMPLICIT_OK		0
cpd41125	-2	NEED_EXPLICIT	phosphate	2
cpd41126	4	BORDERLINE	ammonium	0
cpd41127	0	IMPLICIT_OK		0
cpd41128	0	IMPLICIT_OK		0
cpd41129	0	IMPLICIT_OK		0
cpd41130	0	IMPLICIT_OK		0
cpd41134	0	IMPLICIT_OK		0
cpd41135	0	IMPLICIT_OK		0
cpd41139	0	IMPLICIT_OK		0
cpd41142	0	IMPLICIT_OK		0
cpd41143	0	IMPLICIT_OK		0
cpd41144	-2	NEED_EXPLICIT	phosphate	2
cpd41145	0	IMPLICIT_OK		0
cpd41146	0	IMPLICIT_OK		0
cpd41147	-2	NEED_EXPLICIT	phosphate	2
cpd41151	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41153	0	IMPLICIT_OK		0
cpd41157	-2	NEED_EXPLICIT	phosphate	2
cpd41159	0	IMPLICIT_OK		0
cpd41160	-1	NEED_EXPLICIT	sulfonate;sulfate	1
cpd41161	-1	NEED_EXPLICIT	sulfonate;sulfate	1
cpd41162	0	IMPLICIT_OK		0
cpd41167	0	IMPLICIT_OK		0
cpd41176	1	BORDERLINE	ammonium	0
cpd41177	-7	NEED_EXPLICIT	phosphate	7
cpd41178	0	IMPLICIT_OK		0
cpd41180	0	IMPLICIT_OK		0
cpd41182	0	IMPLICIT_OK		0
cpd41184	0	IMPLICIT_OK		0
cpd41185	0	IMPLICIT_OK		0
cpd41187	-1	NEED_EXPLICIT	carboxylate	1
cpd41188	-1	NEED_EXPLICIT	carboxylate	1
cpd41189	-1	NEED_EXPLICIT	carboxylate	1
cpd41190	0	IMPLICIT_OK		0
cpd41191	-1	NEED_EXPLICIT	carboxylate	1
cpd41192	-1	NEED_EXPLICIT	carboxylate	1
cpd41193	-1	NEED_EXPLICIT	carboxylate	1
cpd41194	-1	NEED_EXPLICIT	carboxylate	1
cpd41195	-1	NEED_EXPLICIT	carboxylate	1
cpd41196	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41197	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41198	-1	NEED_EXPLICIT	carboxylate	1
cpd41199	0	IMPLICIT_OK		0
cpd41201	-7	NEED_EXPLICIT	phosphate	7
cpd41202	-5	NEED_EXPLICIT	phosphate	5
cpd41203	-5	NEED_EXPLICIT	phosphate	5
cpd41204	-7	NEED_EXPLICIT	phosphate	7
cpd41205	-5	NEED_EXPLICIT	phosphate	5
cpd41206	-5	NEED_EXPLICIT	phosphate	5
cpd41207	-3	NEED_EXPLICIT	phosphate	3
cpd41208	0	IMPLICIT_OK		0
cpd41209	0	IMPLICIT_OK		0
cpd41212	1	BORDERLINE	ammonium	0
cpd41213	-5	NEED_EXPLICIT	phosphate;carboxylate	5
cpd41214	-2	NEED_EXPLICIT	phosphate	2
cpd41215	-2	NEED_EXPLICIT	phosphate	2
cpd41216	-2	NEED_EXPLICIT	phosphate	2
cpd41217	-2	NEED_EXPLICIT	phosphate	2
cpd41218	-1	NEED_EXPLICIT	phosphate	1
cpd41219	-1	NEED_EXPLICIT	phosphate	1
cpd41221	-1	NEED_EXPLICIT	carboxylate	1
cpd41222	-1	NEED_EXPLICIT	carboxylate	1
cpd41224	-2	NEED_EXPLICIT	phosphate	2
cpd41225	-2	NEED_EXPLICIT	phosphate	2
cpd41226	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41228	-4	NEED_EXPLICIT	phosphate	4
cpd41229	-4	NEED_EXPLICIT	phosphate	4
cpd41230	-4	NEED_EXPLICIT	phosphate	4
cpd41231	-1	NEED_EXPLICIT	carboxylate	1
cpd41232	-4	NEED_EXPLICIT	phosphate	4
cpd41234	-1	NEED_EXPLICIT	carboxylate	1
cpd41235	-1	NEED_EXPLICIT	carboxylate	1
cpd41238	-1	NEED_EXPLICIT	carboxylate	1
cpd41239	-1	NEED_EXPLICIT	carboxylate	1
cpd41242	-4	NEED_EXPLICIT	phosphate	4
cpd41244	0	IMPLICIT_OK		0
cpd41245	0	IMPLICIT_OK		0
cpd41246	0	IMPLICIT_OK		0
cpd41247	0	IMPLICIT_OK		0
cpd41248	0	IMPLICIT_OK		0
cpd41249	0	IMPLICIT_OK		0
cpd41250	0	IMPLICIT_OK		0
cpd41251	0	IMPLICIT_OK		0
cpd41253	0	IMPLICIT_OK		0
cpd41254	0	IMPLICIT_OK		0
cpd41255	0	IMPLICIT_OK		0
cpd41257	0	IMPLICIT_OK		0
cpd41258	0	IMPLICIT_OK		0
cpd41259	0	IMPLICIT_OK		0
cpd41260	0	IMPLICIT_OK		0
cpd41261	0	IMPLICIT_OK		0
cpd41262	0	IMPLICIT_OK		0
cpd41263	-1	NEED_EXPLICIT	carboxylate	1
cpd41264	-1	NEED_EXPLICIT	carboxylate	1
cpd41265	-4	NEED_EXPLICIT	phosphate	4
cpd41266	-4	NEED_EXPLICIT	phosphate	4
cpd41267	-4	NEED_EXPLICIT	phosphate	4
cpd41268	-1	NEED_EXPLICIT	carboxylate	1
cpd41269	-4	NEED_EXPLICIT	phosphate	4
cpd41270	-4	NEED_EXPLICIT	phosphate	4
cpd41271	-1	NEED_EXPLICIT	carboxylate	1
cpd41272	-4	NEED_EXPLICIT	phosphate	4
cpd41273	-4	NEED_EXPLICIT	phosphate	4
cpd41274	-4	NEED_EXPLICIT	phosphate	4
cpd41275	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41276	0	IMPLICIT_OK		0
cpd41277	0	IMPLICIT_OK		0
cpd41278	0	IMPLICIT_OK		0
cpd41279	0	IMPLICIT_OK		0
cpd41280	-1	NEED_EXPLICIT	carboxylate	1
cpd41281	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41282	0	IMPLICIT_OK		0
cpd41283	0	IMPLICIT_OK		0
cpd41285	0	IMPLICIT_OK		0
cpd41286	-2	NEED_EXPLICIT	phosphate	2
cpd41287	-2	NEED_EXPLICIT	phosphate	2
cpd41288	-2	NEED_EXPLICIT	phosphate	2
cpd41289	-2	NEED_EXPLICIT	phosphate	2
cpd41291	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd41292	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd41294	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd41295	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41296	-1	NEED_EXPLICIT	phosphate	1
cpd41297	-1	NEED_EXPLICIT	phosphate	1
cpd41300	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41301	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41304	-1	NEED_EXPLICIT	phosphate	1
cpd41306	0	IMPLICIT_OK		0
cpd41307	0	IMPLICIT_OK		0
cpd41308	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41309	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41310	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41311	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41313	0	IMPLICIT_OK		0
cpd41314	0	IMPLICIT_OK		0
cpd41315	0	IMPLICIT_OK		0
cpd41316	0	IMPLICIT_OK		0
cpd41317	0	IMPLICIT_OK		0
cpd41318	0	IMPLICIT_OK		0
cpd41319	0	IMPLICIT_OK		0
cpd41320	0	IMPLICIT_OK		0
cpd41321	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41322	-4	NEED_EXPLICIT	phosphate	4
cpd41323	-4	NEED_EXPLICIT	phosphate	4
cpd41324	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41325	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41326	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41327	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41328	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41329	-4	NEED_EXPLICIT	phosphate	4
cpd41330	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41331	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41332	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41333	0	IMPLICIT_OK		0
cpd41334	0	IMPLICIT_OK		0
cpd41336	0	IMPLICIT_OK		0
cpd41337	0	IMPLICIT_OK		0
cpd41338	-3	NEED_EXPLICIT	phosphate	3
cpd41339	0	IMPLICIT_OK		0
cpd41342	2	IMPLICIT_OK		0
cpd41343	-1	NEED_EXPLICIT	carboxylate	1
cpd41344	-4	NEED_EXPLICIT	phosphate	4
cpd41345	-4	NEED_EXPLICIT	phosphate	4
cpd41347	-4	NEED_EXPLICIT	phosphate	4
cpd41348	0	IMPLICIT_OK		0
cpd41349	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd41350	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd41351	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd41352	-1	NEED_EXPLICIT	carboxylate	1
cpd41353	-1	NEED_EXPLICIT	carboxylate	1
cpd41354	0	IMPLICIT_OK		0
cpd41355	0	IMPLICIT_OK		0
cpd41357	0	IMPLICIT_OK		0
cpd41358	0	IMPLICIT_OK		0
cpd41359	0	IMPLICIT_OK		0
cpd41360	0	IMPLICIT_OK		0
cpd41361	0	IMPLICIT_OK		0
cpd41362	0	IMPLICIT_OK		0
cpd41364	-1	NEED_EXPLICIT	phosphate	1
cpd41365	-1	NEED_EXPLICIT	phosphate	1
cpd41366	-1	NEED_EXPLICIT	carboxylate	1
cpd41367	-1	NEED_EXPLICIT	phosphate	1
cpd41368	-1	NEED_EXPLICIT	phosphate	1
cpd41369	-1	NEED_EXPLICIT	phosphate	1
cpd41371	-1	NEED_EXPLICIT	phosphate	1
cpd41372	-1	NEED_EXPLICIT	phosphate	1
cpd41373	-1	NEED_EXPLICIT	phosphate	1
cpd41374	-1	NEED_EXPLICIT	phosphate	1
cpd41375	-1	NEED_EXPLICIT	phosphate	1
cpd41376	-2	NEED_EXPLICIT	phosphate	2
cpd41377	0	IMPLICIT_OK		0
cpd41378	0	IMPLICIT_OK		0
cpd41379	0	IMPLICIT_OK		0
cpd41380	-1	NEED_EXPLICIT	phosphate	1
cpd41381	0	IMPLICIT_OK		0
cpd41382	0	IMPLICIT_OK		0
cpd41383	0	IMPLICIT_OK		0
cpd41384	0	IMPLICIT_OK		0
cpd41385	0	IMPLICIT_OK		0
cpd41386	-2	NEED_EXPLICIT	carboxylate	2
cpd41387	-2	NEED_EXPLICIT	carboxylate	2
cpd41388	-1	NEED_EXPLICIT	phosphate	1
cpd41391	0	IMPLICIT_OK		0
cpd41392	0	IMPLICIT_OK		0
cpd41393	0	IMPLICIT_OK		0
cpd41395	-1	NEED_EXPLICIT	phosphate	1
cpd41396	-1	NEED_EXPLICIT	phosphate	1
cpd41397	-1	NEED_EXPLICIT	phosphate	1
cpd41398	-1	NEED_EXPLICIT	phosphate	1
cpd41399	-1	NEED_EXPLICIT	phosphate	1
cpd41400	-1	NEED_EXPLICIT	phosphate	1
cpd41401	-1	NEED_EXPLICIT	phosphate	1
cpd41402	-1	NEED_EXPLICIT	phosphate	1
cpd41403	0	IMPLICIT_OK		0
cpd41404	0	IMPLICIT_OK		0
cpd41405	0	IMPLICIT_OK		0
cpd41406	0	IMPLICIT_OK		0
cpd41408	-1	NEED_EXPLICIT	carboxylate	1
cpd41409	-1	NEED_EXPLICIT	phosphate	1
cpd41410	-1	NEED_EXPLICIT	phosphate	1
cpd41411	-1	NEED_EXPLICIT	carboxylate	1
cpd41412	-5	NEED_EXPLICIT	phosphate	5
cpd41413	-2	NEED_EXPLICIT	phosphate	2
cpd41414	-2	NEED_EXPLICIT	phosphate	2
cpd41415	-2	NEED_EXPLICIT	phosphate	2
cpd41416	-2	NEED_EXPLICIT	phosphate	2
cpd41417	-2	NEED_EXPLICIT	phosphate	2
cpd41418	-2	NEED_EXPLICIT	phosphate	2
cpd41419	-2	NEED_EXPLICIT	phosphate	2
cpd41420	-2	NEED_EXPLICIT	phosphate	2
cpd41421	-2	NEED_EXPLICIT	phosphate	2
cpd41422	-2	NEED_EXPLICIT	phosphate	2
cpd41423	-2	NEED_EXPLICIT	phosphate	2
cpd41424	-3	NEED_EXPLICIT	phosphate;ammonium	4
cpd41425	-3	NEED_EXPLICIT	phosphate;ammonium	4
cpd41426	0	IMPLICIT_OK		0
cpd41432	-3	NEED_EXPLICIT	phosphate	3
cpd41433	-6	NEED_EXPLICIT	carboxylate;ammonium	7
cpd41434	0	IMPLICIT_OK		0
cpd41435	0	IMPLICIT_OK		0
cpd41436	0	IMPLICIT_OK		0
cpd41437	0	IMPLICIT_OK		0
cpd41438	0	IMPLICIT_OK		0
cpd41439	0	IMPLICIT_OK		0
cpd41440	0	IMPLICIT_OK		0
cpd41441	0	IMPLICIT_OK		0
cpd41442	0	IMPLICIT_OK		0
cpd41444	0	IMPLICIT_OK		0
cpd41445	1	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41446	0	IMPLICIT_OK		0
cpd41448	0	IMPLICIT_OK		0
cpd41449	0	IMPLICIT_OK		0
cpd41450	0	IMPLICIT_OK		0
cpd41451	0	IMPLICIT_OK		0
cpd41452	0	IMPLICIT_OK		0
cpd41453	0	IMPLICIT_OK		0
cpd41455	-1	NEED_EXPLICIT	carboxylate	1
cpd41456	0	IMPLICIT_OK		0
cpd41457	0	IMPLICIT_OK		0
cpd41458	1	BORDERLINE	aromatic_N+	0
cpd41459	-1	NEED_EXPLICIT	carboxylate	1
cpd41460	-1	NEED_EXPLICIT	carboxylate	1
cpd41463	-4	NEED_EXPLICIT	phosphate	4
cpd41464	-4	NEED_EXPLICIT	phosphate	4
cpd41465	-4	NEED_EXPLICIT	phosphate	4
cpd41466	-4	NEED_EXPLICIT	phosphate	4
cpd41467	-1	NEED_EXPLICIT	carboxylate	1
cpd41468	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41469	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41470	0	IMPLICIT_OK		0
cpd41471	0	IMPLICIT_OK		0
cpd41472	0	IMPLICIT_OK		0
cpd41473	0	IMPLICIT_OK		0
cpd41474	0	IMPLICIT_OK		0
cpd41475	0	IMPLICIT_OK		0
cpd41476	0	IMPLICIT_OK		0
cpd41480	0	IMPLICIT_OK		0
cpd41481	-4	NEED_EXPLICIT	phosphate	4
cpd41482	-4	NEED_EXPLICIT	phosphate	4
cpd41483	-4	NEED_EXPLICIT	phosphate	4
cpd41484	-4	NEED_EXPLICIT	phosphate	4
cpd41485	0	IMPLICIT_OK		0
cpd41486	0	IMPLICIT_OK		0
cpd41487	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41488	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41489	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41490	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41491	0	IMPLICIT_OK		0
cpd41492	0	IMPLICIT_OK		0
cpd41493	-1	NEED_EXPLICIT	carboxylate	1
cpd41494	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41495	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41496	-4	NEED_EXPLICIT	phosphate	4
cpd41497	0	IMPLICIT_OK		0
cpd41498	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41499	0	IMPLICIT_OK		0
cpd41500	0	IMPLICIT_OK		0
cpd41501	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41502	0	IMPLICIT_OK		0
cpd41503	-2	NEED_EXPLICIT	phosphate;ammonium	3
cpd41504	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd41509	0	IMPLICIT_OK		0
cpd41510	0	IMPLICIT_OK		0
cpd41511	0	IMPLICIT_OK		0
cpd41512	0	IMPLICIT_OK		0
cpd41513	-4	NEED_EXPLICIT	phosphate	4
cpd41514	-4	NEED_EXPLICIT	phosphate	4
cpd41515	-1	NEED_EXPLICIT	phosphate	1
cpd41516	-1	NEED_EXPLICIT	carboxylate	1
cpd41517	0	IMPLICIT_OK		0
cpd41518	0	IMPLICIT_OK		0
cpd41519	-4	NEED_EXPLICIT	phosphate	4
cpd41520	-4	NEED_EXPLICIT	phosphate	4
cpd41523	-2	NEED_EXPLICIT	phosphate;ammonium	3
cpd41526	-4	NEED_EXPLICIT	phosphate	4
cpd41527	0	IMPLICIT_OK		0
cpd41533	0	IMPLICIT_OK		0
cpd41534	0	IMPLICIT_OK		0
cpd41535	0	IMPLICIT_OK		0
cpd41536	0	IMPLICIT_OK		0
cpd41537	-1	NEED_EXPLICIT	carboxylate	1
cpd41538	0	IMPLICIT_OK		0
cpd41539	-1	NEED_EXPLICIT	carboxylate	1
cpd41540	-1	NEED_EXPLICIT	carboxylate	1
cpd41541	-1	NEED_EXPLICIT	carboxylate	1
cpd41542	-4	NEED_EXPLICIT	phosphate	4
cpd41543	-2	NEED_EXPLICIT	phosphate;phenolate;aromatic_N+	3
cpd41544	0	IMPLICIT_OK		0
cpd41545	0	IMPLICIT_OK		0
cpd41546	0	IMPLICIT_OK		0
cpd41547	-1	NEED_EXPLICIT	sulfonate;sulfate	1
cpd41548	0	IMPLICIT_OK		0
cpd41549	0	IMPLICIT_OK		0
cpd41550	0	IMPLICIT_OK		0
cpd41551	0	IMPLICIT_OK		0
cpd41552	0	IMPLICIT_OK		0
cpd41553	0	IMPLICIT_OK		0
cpd41554	0	IMPLICIT_OK		0
cpd41555	0	IMPLICIT_OK		0
cpd41556	0	IMPLICIT_OK		0
cpd41557	0	IMPLICIT_OK		0
cpd41560	0	IMPLICIT_OK		0
cpd41562	0	IMPLICIT_OK		0
cpd41563	-1	NEED_EXPLICIT	carboxylate	1
cpd41565	-4	NEED_EXPLICIT	phosphate	4
cpd41566	-4	NEED_EXPLICIT	phosphate	4
cpd41567	-1	NEED_EXPLICIT	carboxylate	1
cpd41568	-1	NEED_EXPLICIT	carboxylate	1
cpd41571	-4	NEED_EXPLICIT	phosphate	4
cpd41572	0	IMPLICIT_OK		0
cpd41573	0	IMPLICIT_OK		0
cpd41574	-2	NEED_EXPLICIT	carboxylate	2
cpd41575	-2	NEED_EXPLICIT	phosphate	2
cpd41576	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd41577	-1	NEED_EXPLICIT	carboxylate	1
cpd41578	-1	NEED_EXPLICIT	carboxylate	1
cpd41580	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd41583	-3	NEED_EXPLICIT	phosphate;carboxylate	3
