modelseed_rxn,name,ec,enzyme_name,equation_definition,equation_ids,tecrdb_reaction,n_measurements,match_tier,dGpredictor_modelseed_dG_kJ,tecrdb_dG_kJ,diff_kJ,abs_diff_kJ,dGpredictor_modelseed_dG_kcal,tecrdb_dG_kcal,diff_kcal,abs_diff_kcal,dGpredictor_modelseed_err_kJ,tecrdb_dG_sd_kJ,combined_err_kJ,significant,other_GroupContribution_dG_kJ,other_dGPredictor_original_dG_kJ,other_eQuilibrator_dG_kJ,tecrdb_dG_min_kJ,tecrdb_dG_max_kJ,pH_min,pH_max,T_min,T_max,ms_orientation_vs_canonical,reactants_smiles,products_smiles,reaction_smiles,reaction_smiles_complete
rxn00337,ATP:L-aspartate 4-phosphotransferase,2.7.2.4,aspartate kinase,(1) ATP[0] + (1) L-Aspartate[0] <=> (1) ADP[0] + (1) 4-Phospho-L-aspartate[0],(1) cpd00002[0] + (1) cpd00041[0] <=> (1) cpd00008[0] + (1) cpd01977[0],kegg:C00002 + kegg:C00049 = kegg:C00008 + kegg:C03082,1,stereo_exact,19.024,19.065,-0.041,0.041,4.547,4.557,-0.01,0.01,5.103,0.0,5.103,False,-28.87,18.117,19.163,19.065,19.065,7.0,7.0,288.15,288.15,same,1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O; 1 [NH3+][C@@H](CC(=O)[O-])C(=O)[O-],1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O; 1 [NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.[NH3+][C@@H](CC(=O)[O-])C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-],True
rxn27724,Aspartate kinase,2.7.2.4,aspartate kinase,(1) ATP[0] + (1) L-Aspartate[0] <=> (1) ADP[0] + (1) 4-Phospho-L-aspartate[0],(1) cpd00002[0] + (1) cpd00041[0] <=> (1) cpd00008[0] + (1) cpd01977[0],kegg:C00002 + kegg:C00049 = kegg:C00008 + kegg:C03082,1,stereo_exact,19.024,19.065,-0.041,0.041,4.547,4.557,-0.01,0.01,5.103,0.0,5.103,False,-28.87,18.117,19.163,19.065,19.065,7.0,7.0,288.15,288.15,same,1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O; 1 [NH3+][C@@H](CC(=O)[O-])C(=O)[O-],1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O; 1 [NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.[NH3+][C@@H](CC(=O)[O-])C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-],True
rxn31240,"glucose-6-phosphate isomerase, putative",5.1.3.15,glucose-6-phosphate 1-epimerase,(1) alpha-D-Glucose 6-phosphate[0] <=> (1) beta-D-Glucose 6-phosphate[0],(1) cpd19006[0] <=> (1) cpd00863[0],kegg:C00668 = kegg:C01172,1,stereo_exact,-1.355,-1.315,-0.04,0.04,-0.324,-0.314,-0.01,0.01,5.117,0.0,5.117,False,0.0,-1.339,-1.297,-1.315,-1.315,7.6,7.6,298.15,298.15,same,1 O=P([O-])([O-])OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1 O=P([O-])([O-])OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,O=P([O-])([O-])OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O>>O=P([O-])([O-])OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,True
rxn00404,L-Arginine:glycine amidinotransferase,2.1.4.1,glycine amidinotransferase,(1) Glycine[0] + (1) L-Arginine[0] <=> (1) Ornithine[0] + (1) Glycocyamine[0],(1) cpd00033[0] + (1) cpd00051[0] <=> (1) cpd00064[0] + (1) cpd00451[0],kegg:C00062 + kegg:C00037 = kegg:C00077 + kegg:C00581,1,stereo_exact,-0.281,-0.247,-0.035,0.035,-0.067,-0.059,-0.008,0.008,5.113,0.0,5.113,False,0.0,-0.293,-0.335,-0.247,-0.247,7.5,7.5,311.15,311.15,reversed,1 [NH3+]CC(=O)[O-]; 1 NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)[O-],1 [NH3+]CCC[C@H]([NH3+])C(=O)[O-]; 1 NC(=[NH2+])NCC(=O)[O-],[NH3+]CC(=O)[O-].NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)[O-]>>[NH3+]CCC[C@H]([NH3+])C(=O)[O-].NC(=[NH2+])NCC(=O)[O-],True
rxn19855,arginine-glycine transamidinase,2.1.4.1,glycine amidinotransferase,(1) Glycine[0] + (1) L-Arginine[0] <=> (1) Ornithine[0] + (1) Glycocyamine[0],(1) cpd00033[0] + (1) cpd00051[0] <=> (1) cpd00064[0] + (1) cpd00451[0],kegg:C00062 + kegg:C00037 = kegg:C00077 + kegg:C00581,1,stereo_exact,-0.281,-0.247,-0.035,0.035,-0.067,-0.059,-0.008,0.008,5.113,0.0,5.113,False,0.0,-0.293,-0.335,-0.247,-0.247,7.5,7.5,311.15,311.15,reversed,1 [NH3+]CC(=O)[O-]; 1 NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)[O-],1 [NH3+]CCC[C@H]([NH3+])C(=O)[O-]; 1 NC(=[NH2+])NCC(=O)[O-],[NH3+]CC(=O)[O-].NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)[O-]>>[NH3+]CCC[C@H]([NH3+])C(=O)[O-].NC(=[NH2+])NCC(=O)[O-],True
rxn02213,3-Dehydroquinate hydro-lyase,4.2.1.10;4.6.1.3,3-dehydroquinate dehydratase;3-dehydroquinate synthase,(1) 5-Dehydroquinate[0] <=> (1) H2O[0] + (1) 3-Dehydroshikimate[0],(1) cpd00699[0] <=> (1) cpd00001[0] + (1) cpd01716[0],kegg:C00944 = kegg:C02637 + kegg:C00001,2,stereo_exact,-5.322,-5.293,-0.029,0.029,-1.272,-1.265,-0.007,0.007,4.435,2.136,4.922,False,-35.48,-5.314,-5.272,-6.803,-3.783,7.4,7.5,298.15,302.15,reversed,1 O=C1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O,1 O; 1 O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,O=C1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O>>O.O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,True
rxn17751,DHQase,4.2.1.10;4.6.1.3,3-dehydroquinate dehydratase;3-dehydroquinate synthase,(1) 5-Dehydroquinate[0] <=> (1) H2O[0] + (1) 3-Dehydroshikimate[0],(1) cpd00699[0] <=> (1) cpd00001[0] + (1) cpd01716[0],kegg:C00944 = kegg:C02637 + kegg:C00001,2,stereo_exact,-5.322,-5.293,-0.029,0.029,-1.272,-1.265,-0.007,0.007,4.435,2.136,4.922,False,-35.48,-5.314,-5.272,-6.803,-3.783,7.4,7.5,298.15,302.15,reversed,1 O=C1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O,1 O; 1 O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,O=C1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O>>O.O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,True
rxn17752,DHQase,4.2.1.10;4.6.1.3,3-dehydroquinate dehydratase;3-dehydroquinate synthase,(1) 5-Dehydroquinate[0] <=> (1) H2O[0] + (1) 3-Dehydroshikimate[0],(1) cpd00699[0] <=> (1) cpd00001[0] + (1) cpd01716[0],kegg:C00944 = kegg:C02637 + kegg:C00001,2,stereo_exact,-5.322,-5.293,-0.029,0.029,-1.272,-1.265,-0.007,0.007,4.435,2.136,4.922,False,-35.48,-5.314,-5.272,-6.803,-3.783,7.4,7.5,298.15,302.15,reversed,1 O=C1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O,1 O; 1 O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,O=C1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O>>O.O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,True
rxn30580,3-DEHYDROQUINATE-DEHYDRATASE-RXN,4.2.1.10;4.6.1.3,3-dehydroquinate dehydratase;3-dehydroquinate synthase,(1) 5-Dehydroquinate[0] <=> (1) H2O[0] + (1) 3-Dehydroshikimate[0],(1) cpd00699[0] <=> (1) cpd00001[0] + (1) cpd01716[0],kegg:C00944 = kegg:C02637 + kegg:C00001,2,stereo_exact,-5.322,-5.293,-0.029,0.029,-1.272,-1.265,-0.007,0.007,4.435,2.136,4.922,False,-35.48,-5.314,-5.272,-6.803,-3.783,7.4,7.5,298.15,302.15,reversed,1 O=C1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O,1 O; 1 O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,O=C1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O>>O.O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,True
rxn02451,1-alpha-D-Galactosyl-myo-inositol:raffinose galactosyltransferase,2.4.1.67,galactinol-raffinose galactosyltransferase,(1) Melitose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Stachyose[0],(1) cpd00382[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd01133[0],kegg:C01235 + kegg:C00492 = kegg:C00137 + kegg:C01613,2,stereo_exact,-3.505,-3.477,-0.028,0.028,-0.838,-0.831,-0.007,0.007,4.434,0.057,4.434,False,-0.0,-3.473,-3.473,-3.517,-3.437,6.5,7.0,298.15,305.15,reversed,1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1 O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O>>O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,True
rxn33454,Galactinol-raffinose galactosyltransferase,2.4.1.67,galactinol-raffinose galactosyltransferase,(1) Melitose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Stachyose[0],(1) cpd00382[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd01133[0],kegg:C01235 + kegg:C00492 = kegg:C00137 + kegg:C01613,2,stereo_exact,-3.505,-3.477,-0.028,0.028,-0.838,-0.831,-0.007,0.007,4.434,0.057,4.434,False,-0.0,-3.473,-3.473,-3.517,-3.437,6.5,7.0,298.15,305.15,reversed,1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1 O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O>>O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,True
rxn33456,Galactinol-raffinose galactosyltransferase,2.4.1.67,galactinol-raffinose galactosyltransferase,(1) Melitose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Stachyose[0],(1) cpd00382[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd01133[0],kegg:C01235 + kegg:C00492 = kegg:C00137 + kegg:C01613,2,stereo_exact,-3.505,-3.477,-0.028,0.028,-0.838,-0.831,-0.007,0.007,4.434,0.057,4.434,False,-0.0,-3.473,-3.473,-3.517,-3.437,6.5,7.0,298.15,305.15,reversed,1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1 O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O>>O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,True
rxn33468,Galactinol-raffinose galactosyltransferase,2.4.1.67,galactinol-raffinose galactosyltransferase,(1) Melitose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Stachyose[0],(1) cpd00382[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd01133[0],kegg:C01235 + kegg:C00492 = kegg:C00137 + kegg:C01613,2,stereo_exact,-3.505,-3.477,-0.028,0.028,-0.838,-0.831,-0.007,0.007,4.434,0.057,4.434,False,-0.0,-3.473,-3.473,-3.517,-3.437,6.5,7.0,298.15,305.15,reversed,1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1 O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O>>O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,True
rxn34773,galactinol---raffinose galactosyltransferase,2.4.1.67,galactinol-raffinose galactosyltransferase,(1) Melitose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Stachyose[0],(1) cpd00382[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd01133[0],kegg:C01235 + kegg:C00492 = kegg:C00137 + kegg:C01613,2,stereo_exact,-3.505,-3.477,-0.028,0.028,-0.838,-0.831,-0.007,0.007,4.434,0.057,4.434,False,-0.0,-3.473,-3.473,-3.517,-3.437,6.5,7.0,298.15,305.15,reversed,1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1 O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O>>O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,True
rxn37930,2.4.1.67-RXN.e,2.4.1.67,galactinol-raffinose galactosyltransferase,(1) Melitose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Stachyose[0],(1) cpd00382[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd01133[0],kegg:C01235 + kegg:C00492 = kegg:C00137 + kegg:C01613,2,stereo_exact,-3.505,-3.477,-0.028,0.028,-0.838,-0.831,-0.007,0.007,4.434,0.057,4.434,False,-0.0,-3.473,-3.473,-3.517,-3.437,6.5,7.0,298.15,305.15,reversed,1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1 O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O>>O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O.OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,True
rxn00830,Isopentenyl-diphosphate delta3-delta2-isomerase,5.3.3.2,isopentenyl-diphosphate-isomerase,(1) Isopentenyldiphosphate[0] <=> (1) DMAPP[0],(1) cpd00113[0] <=> (1) cpd00202[0],kegg:C00129 = kegg:C00235,1,stereo_exact,-4.932,-4.905,-0.027,0.027,-1.179,-1.172,-0.007,0.007,5.119,0.0,5.119,False,2.761,-4.937,-4.895,-4.905,-4.905,8.0,8.0,310.15,310.15,reversed,1 C=C(C)CCOP(=O)([O-])OP(=O)([O-])O,1 CC(C)=CCOP(=O)([O-])OP(=O)([O-])O,C=C(C)CCOP(=O)([O-])OP(=O)([O-])O>>CC(C)=CCOP(=O)([O-])OP(=O)([O-])O,True
rxn19935,isopentenylpyrophosphate isomerase,5.3.3.2,isopentenyl-diphosphate-isomerase,(1) Isopentenyldiphosphate[0] <=> (1) DMAPP[0],(1) cpd00113[0] <=> (1) cpd00202[0],kegg:C00129 = kegg:C00235,1,stereo_exact,-4.932,-4.905,-0.027,0.027,-1.179,-1.172,-0.007,0.007,5.119,0.0,5.119,False,2.761,-4.937,-4.895,-4.905,-4.905,8.0,8.0,310.15,310.15,reversed,1 C=C(C)CCOP(=O)([O-])OP(=O)([O-])O,1 CC(C)=CCOP(=O)([O-])OP(=O)([O-])O,C=C(C)CCOP(=O)([O-])OP(=O)([O-])O>>CC(C)=CCOP(=O)([O-])OP(=O)([O-])O,True
rxn19936,isopentenylpyrophosphate isomerase,5.3.3.2,isopentenyl-diphosphate-isomerase,(1) Isopentenyldiphosphate[0] <=> (1) DMAPP[0],(1) cpd00113[0] <=> (1) cpd00202[0],kegg:C00129 = kegg:C00235,1,stereo_exact,-4.932,-4.905,-0.027,0.027,-1.179,-1.172,-0.007,0.007,5.119,0.0,5.119,False,2.761,-4.937,-4.895,-4.905,-4.905,8.0,8.0,310.15,310.15,reversed,1 C=C(C)CCOP(=O)([O-])OP(=O)([O-])O,1 CC(C)=CCOP(=O)([O-])OP(=O)([O-])O,C=C(C)CCOP(=O)([O-])OP(=O)([O-])O>>CC(C)=CCOP(=O)([O-])OP(=O)([O-])O,True
rxn01996,Methylmalonyl-CoA epimerase,5.1.99.1,methylmalonyl-CoA epimerase,(1) L-methylmalonyl-CoA[0] <=> (1) D-methylmalonyl-CoA[0],(1) cpd00891[0] <=> (1) cpd00519[0],kegg:C01213 = kegg:C00683,1,stereo_exact,-0.019,-0.0,-0.019,0.019,-0.005,-0.0,-0.005,0.005,5.117,0.0,5.117,False,0.0,-0.0,0.0,-0.0,-0.0,7.4,7.4,303.15,303.15,same,1 C[C@H](C(=O)[O-])C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],1 C[C@@H](C(=O)[O-])C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C[C@H](C(=O)[O-])C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>C[C@@H](C(=O)[O-])C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],True
rxn00283,alanine racemase,5.1.1.1,alanine racemase,(1) L-Alanine[0] <=> (1) D-Alanine[0],(1) cpd00035[0] <=> (1) cpd00117[0],kegg:C00041 = kegg:C00133,8,stereo_exact,0.018,-0.0,0.018,0.018,0.004,-0.0,0.004,0.004,3.828,0.233,3.835,False,0.0,0.0,-0.042,-0.246,0.575,7.4,9.2,307.15,310.15,same,1 C[C@H]([NH3+])C(=O)[O-],1 C[C@@H]([NH3+])C(=O)[O-],C[C@H]([NH3+])C(=O)[O-]>>C[C@@H]([NH3+])C(=O)[O-],True
rxn01080,D-glucuronate aldose-ketose-isomerase,5.3.1.12,glucuronate isomerase,(1) Glucuronate[0] <=> (1) D-Fructuronate[0],(1) cpd00164[0] <=> (1) cpd00672[0],kegg:C00191 = kegg:C00905,1,stereo_exact,0.53,0.512,0.018,0.018,0.127,0.122,0.004,0.004,5.086,0.0,5.086,False,-3.724,0.628,0.544,0.512,0.512,8.0,8.0,310.15,310.15,same,1 O=C([O-])[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,1 O=C([O-])[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>O=C([O-])[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,True
